HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.annotatedResult.boundingBoxes,Answer.annotatedResult.inputImageProperties.height,Answer.annotatedResult.inputImageProperties.width,Approve,Reject
3CESM1J3EI90SXHPIZ38V3IC73KW64,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:56 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:56 PDT 2020,,,32SCWG5HIIADV8HHWFUFST61NNC6PX,AMFIHFK9N0OVK,Submitted,Sun Mar 22 14:42:34 PDT 2020,Sun Mar 22 14:42:53 PDT 2020,Wed Mar 25 14:42:53 PDT 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_506.jpg_bb0.jpg,"[{""height"":50,""label"":""0"",""left"":87,""top"":57,""width"":55}]",256,256,,No digits were accurately labelled
3A3KKYU7P3N2H02H5FAPKZFYX3ZWME,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:01 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:01 PDT 2020,,,3E47SOBEYR2AU33ETBHY5WXZXVRICO,AG9LLYJH2JXFY,Submitted,Sun Mar 22 14:39:51 PDT 2020,Sun Mar 22 14:40:01 PDT 2020,Wed Mar 25 14:40:01 PDT 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_1023.jpg_bb4.jpg,"[{""height"":39,""label"":""0"",""left"":91,""top"":60,""width"":47}]",256,256,,No digits were accurately labelled
306W7JMRYY4V8822GN4AS31I3XS8BM,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:34 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:34 PDT 2020,,,39JEC7537V7FG9NESIGHKLNT5XLVCW,A3OPUNTS88DRNE,Submitted,Sun Mar 22 14:33:55 PDT 2020,Sun Mar 22 14:34:18 PDT 2020,Wed Mar 25 14:34:18 PDT 2020,,,,23,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_364.jpg_bb6.jpg,"[{""height"":51,""label"":""2"",""left"":121,""top"":50,""width"":33},{""height"":47,""label"":""7"",""left"":150,""top"":58,""width"":27}]",256,256,x,
302OLP89DZDS11NNRLKJZEDVB6SACZ,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:31 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:31 PDT 2020,,,317HQ483I8YTL705I1QCL7RBWZ4IN5,AQ5H9HKYEGCXA,Submitted,Sun Mar 22 14:35:12 PDT 2020,Sun Mar 22 14:35:35 PDT 2020,Wed Mar 25 14:35:35 PDT 2020,,,,23,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/793.jpg_bb7.jpg,"[{""height"":58,""label"":""1"",""left"":88,""top"":52,""width"":56}]",256,256,,No digits were accurately labelled
3VGET1QSZ05JWXVU19801HI82E4W73,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:56 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:56 PDT 2020,,,39L1G8WVWRXBHXBXSBLRKUCJAG331J,AG9LLYJH2JXFY,Submitted,Sun Mar 22 14:39:27 PDT 2020,Sun Mar 22 14:39:33 PDT 2020,Wed Mar 25 14:39:33 PDT 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_506.jpg_bb14.jpg,"[{""height"":52,""label"":""0"",""left"":99,""top"":52,""width"":54}]",256,256,,No digits were accurately labelled
32CAVSKPCEVST7RNHTCQIJ6YECTU15,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:03 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:03 PDT 2020,,,3N2BF7Y2VR0N7U4L0ITR8G1WRWGHMC,A3OPUNTS88DRNE,Submitted,Sun Mar 22 14:40:31 PDT 2020,Sun Mar 22 14:40:47 PDT 2020,Wed Mar 25 14:40:47 PDT 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_1024.jpg_bb0.jpg,"[{""height"":32,""label"":""2"",""left"":106,""top"":65,""width"":24},{""height"":37,""label"":""7"",""left"":126,""top"":62,""width"":25}]",256,256,x,
36AZSFEYZ46TJKYFOGFKKHLQEVSVBD,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:31 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:31 PDT 2020,,,3QHK8ZVMINOTAZJE0EIGMSJ9WEKLBX,A3OPUNTS88DRNE,Submitted,Sun Mar 22 14:35:05 PDT 2020,Sun Mar 22 14:35:23 PDT 2020,Wed Mar 25 14:35:23 PDT 2020,,,,18,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/794.jpg_bb0.jpg,"[{""height"":54,""label"":""2"",""left"":95,""top"":61,""width"":49},{""height"":49,""label"":""2"",""left"":126,""top"":55,""width"":40}]",256,256,x,
3B9XR6P1WE1KSPYL7R11HTAWJ8MJBH,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:59 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:59 PDT 2020,,,38YMOXR4MV53FHEI818AKNEXGKDW6G,AIZTUMWAFMHPX,Submitted,Sun Mar 22 14:37:29 PDT 2020,Sun Mar 22 14:37:37 PDT 2020,Wed Mar 25 14:37:37 PDT 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_76.jpg_bb0.jpg,"[{""height"":45,""label"":""4"",""left"":115,""top"":51,""width"":33}]",256,256,x,
3G4VVJO6PZMH735D8HJEDSFYF11PK7,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:10 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:10 PDT 2020,,,3LEP4MGT3H6ACNVMNXKS3FB4N5JDBA,A2519LCLPN7Y6I,Submitted,Sun Mar 22 14:39:03 PDT 2020,Sun Mar 22 14:39:17 PDT 2020,Wed Mar 25 14:39:17 PDT 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_1342.jpg_bb5.jpg,"[{""height"":42,""label"":""7"",""left"":104,""top"":47,""width"":34},{""height"":35,""label"":""2"",""left"":140,""top"":53,""width"":25}]",256,256,x,
37VHPF5VYC9EIDU8UN053N70LIS8CT,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:34 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:34 PDT 2020,,,3H7XDTSHKDX5CA3OKEHWWERMAYGGW2,AQ5H9HKYEGCXA,Submitted,Sun Mar 22 14:36:41 PDT 2020,Sun Mar 22 14:37:00 PDT 2020,Wed Mar 25 14:37:00 PDT 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_365.jpg_bb0.jpg,"[{""height"":56,""label"":""1"",""left"":102,""top"":47,""width"":51}]",256,256,,No digits were accurately labelled
36U4VBVNQOJGMCQ4FNR5OAOBIANRUY,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:01 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:01 PDT 2020,,,3YWRV122CT5DRR816GQ7MDPR1ZSU81,APAR2A1F4RB0N,Submitted,Sun Mar 22 14:38:03 PDT 2020,Sun Mar 22 14:38:35 PDT 2020,Wed Mar 25 14:38:35 PDT 2020,,,,32,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_1024.jpg_bb2.jpg,"[{""height"":38,""label"":""3"",""left"":105,""top"":65,""width"":22}]",256,256,x,
3W5PY7V3UPDG5XRWHJFLP48X4H4YJB,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:57 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:57 PDT 2020,,,3V26SBZTBEK9XM3YLTPSGP1A2QEZZ0,A23H0D5PGBCG8O,Submitted,Sun Mar 22 14:38:46 PDT 2020,Sun Mar 22 14:39:01 PDT 2020,Wed Mar 25 14:39:01 PDT 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_507.jpg_bb0.jpg,"[{""height"":42,""label"":""9"",""left"":113,""top"":59,""width"":31},{""height"":45,""label"":""3"",""left"":143,""top"":56,""width"":20}]",256,256,x,
388CL5C1RJT0ESP7A4NAJJQMIAWHLX,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:31 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:31 PDT 2020,,,3AZHRG4CU5QBA8QFWSHR6PT95OW03C,A3JALH71LDP0TP,Submitted,Sun Mar 22 14:33:18 PDT 2020,Sun Mar 22 14:33:31 PDT 2020,Wed Mar 25 14:33:31 PDT 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/794.jpg_bb3.jpg,"[{""height"":43,""label"":""1"",""left"":116,""top"":50,""width"":19},{""height"":45,""label"":""0"",""left"":132,""top"":47,""width"":19}]",256,256,x,
3PEG1BH7AEXF3943PC1DI8A9YXMKBH,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:10 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:10 PDT 2020,,,3A9AA95ATXSHC4H3RWKA0NS1RS05PF,A1BK0X8GY8F837,Submitted,Sun Mar 22 14:39:38 PDT 2020,Sun Mar 22 14:39:58 PDT 2020,Wed Mar 25 14:39:58 PDT 2020,,,,20,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_1343.jpg_bb5.jpg,"[{""height"":35,""label"":""4"",""left"":121,""top"":73,""width"":18},{""height"":41,""label"":""4"",""left"":140,""top"":70,""width"":22},{""height"":29,""label"":""0"",""left"":100,""top"":31,""width"":17},{""height"":28,""label"":""0"",""left"":118,""top"":26,""width"":19}]",256,256,x,
3WRKFXQBOBDKAM7QZ1ULD3TXR2FYIZ,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:56 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:56 PDT 2020,,,37UEWGM5HUE30ZWZ31MN2SFZGUIR1A,A3OPUNTS88DRNE,Submitted,Sun Mar 22 14:36:15 PDT 2020,Sun Mar 22 14:36:29 PDT 2020,Wed Mar 25 14:36:29 PDT 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_769.jpg_bb2.jpg,"[{""height"":40,""label"":""2"",""left"":112,""top"":65,""width"":26},{""height"":37,""label"":""1"",""left"":130,""top"":69,""width"":24}]",256,256,x,
39WICJI5ATY5P9ZCAKPHN40AEEMZ3R,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:04 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:04 PDT 2020,,,3X0H8UUIT2U82FCFFEBDLSAPY9AWS2,AQ5H9HKYEGCXA,Submitted,Sun Mar 22 14:38:04 PDT 2020,Sun Mar 22 14:38:31 PDT 2020,Wed Mar 25 14:38:31 PDT 2020,,,,27,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_1024.jpg_bb3.jpg,"[{""height"":70,""label"":""1"",""left"":117,""top"":57,""width"":48}]",256,256,,No digits were accurately labelled
3FTID4TN8L4M0NFWK4RY5JLP869LY0,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:57 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:57 PDT 2020,,,35USIKEBNSMDSN54G0HNO416N8A6N0,A86CAG3LG83GG,Submitted,Sun Mar 22 14:37:36 PDT 2020,Sun Mar 22 14:38:19 PDT 2020,Wed Mar 25 14:38:19 PDT 2020,,,,43,100% (1/1),100% (1/1),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_507.jpg_bb13.jpg,"[{""height"":56,""label"":""4"",""left"":119,""top"":60,""width"":30},{""height"":57,""label"":""7"",""left"":144,""top"":54,""width"":23}]",256,256,x,
3HYV4299H02TFBEMQE60TB736U58EM,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:34 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:34 PDT 2020,,,3WR9XG3T64HAAF93H57JV9V2R2Y744,A1BK0X8GY8F837,Submitted,Sun Mar 22 14:34:01 PDT 2020,Sun Mar 22 14:34:11 PDT 2020,Wed Mar 25 14:34:11 PDT 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_365.jpg_bb1.jpg,"[{""height"":42,""label"":""0"",""left"":113,""top"":52,""width"":28}]",256,256,,No digits were accurately labelled
3W31J70BAS2YDEW93CX8TSGRGIMKCO,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:10 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:10 PDT 2020,,,3U5JL4WY5LF4PUFUZIBHP88QTVDX4P,A2G4SX2VMF4YLJ,Submitted,Sun Mar 22 14:38:19 PDT 2020,Sun Mar 22 14:38:55 PDT 2020,Wed Mar 25 14:38:55 PDT 2020,,,,36,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_1344.jpg_bb3.jpg,"[{""height"":27,""label"":""6"",""left"":109,""top"":121,""width"":16},{""height"":21,""label"":""4"",""left"":126,""top"":120,""width"":11},{""height"":25,""label"":""8"",""left"":117,""top"":62,""width"":30}]",256,256,x,
3NOEP8XAU48NR34K70Y33MN0BAFXP3,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:34 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:34 PDT 2020,,,3GDTJDAPVVHUEJ3SXEZLV38XODP8MN,A1JVA6HGVN1D5N,Submitted,Sun Mar 22 14:35:52 PDT 2020,Sun Mar 22 14:36:00 PDT 2020,Wed Mar 25 14:36:00 PDT 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_365.jpg_bb2.jpg,[],256,256,,No digits were accurately labelled
3XUSYT70IT765GVJZFI1UEJ0NKS0DY,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:31 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:31 PDT 2020,,,3DPNQGW4LMLR6FVYYV2RPVV6WRE462,A8TIL9U6YHG5,Submitted,Sun Mar 22 14:32:38 PDT 2020,Sun Mar 22 14:33:00 PDT 2020,Wed Mar 25 14:33:00 PDT 2020,,,,22,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/80.jpg_bb1.jpg,"[{""height"":77,""label"":""2"",""left"":54,""top"":85,""width"":36},{""height"":75,""label"":""9"",""left"":97,""top"":93,""width"":40}]",256,256,x,
3LG268AV38CZXGTIPNC0KS28WMTER4,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:56 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:56 PDT 2020,,,33NF62TLXK8O8CZ836JW5GP7FJOJKD,A33D2QT3LIMJTN,Submitted,Sun Mar 22 14:36:29 PDT 2020,Sun Mar 22 14:36:37 PDT 2020,Wed Mar 25 14:36:37 PDT 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_77.jpg_bb0.jpg,"[{""height"":45,""label"":""4"",""left"":114,""top"":55,""width"":39}]",256,256,x,
3RWO3EJELHFF12JR07DW8DJZ6V1P14,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:04 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:04 PDT 2020,,,3SLE99ER0OJDFO0IFF9PU7U7BNSZBU,A1I191EFSS3UDR,Submitted,Sun Mar 22 14:38:41 PDT 2020,Sun Mar 22 14:38:59 PDT 2020,Wed Mar 25 14:38:59 PDT 2020,,,,18,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_1026.jpg_bb2.jpg,"[{""height"":51,""label"":""2"",""left"":82,""top"":45,""width"":32},{""height"":48,""label"":""4"",""left"":112,""top"":52,""width"":36}]",256,256,x,
3AJA9FLWSC4EAVQVUB2XOIMHLRPFIJ,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:34 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:34 PDT 2020,,,3GU1KF0O4J7J1KYCS6BN39ST1OKPBY,AT9UG11XAEDZL,Submitted,Sun Mar 22 14:33:04 PDT 2020,Sun Mar 22 14:33:15 PDT 2020,Wed Mar 25 14:33:15 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_365.jpg_bb7.jpg,"[{""height"":36,""label"":""5"",""left"":125,""top"":65,""width"":29}]",256,256,x,
3DZKABX2ZIBCTPQL2GBFV1R8WGTCV2,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:34 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:34 PDT 2020,,,3EJJQNKU9SBE4AHD5QP8UFV6XJFRHA,AXID3RPK6NZT6,Submitted,Sun Mar 22 14:41:40 PDT 2020,Sun Mar 22 14:42:11 PDT 2020,Wed Mar 25 14:42:11 PDT 2020,,,,31,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/80.jpg_bb9.jpg,"[{""height"":29,""label"":""1"",""left"":151,""top"":46,""width"":20},{""height"":26,""label"":""0"",""left"":164,""top"":46,""width"":26}]",256,256,x,
3PMR2DOWOO7S0RYR3ANK85LLRFB45B,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:04 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:04 PDT 2020,,,3DI28L7YXBKERVRUHV2N3LGG15T1E8,A1U8C2JU2146F7,Submitted,Sun Mar 22 14:37:38 PDT 2020,Sun Mar 22 14:37:50 PDT 2020,Wed Mar 25 14:37:50 PDT 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_1027.jpg_bb2.jpg,"[{""height"":48,""label"":""2"",""left"":72,""top"":49,""width"":26},{""height"":55,""label"":""4"",""left"":98,""top"":49,""width"":36}]",256,256,x,
3X2LT8FDHWONWB0DBE06FHE3DYAW8Q,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:57 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:57 PDT 2020,,,37WLF8U1WQWCKHK1JNP7WCK2TD5K69,AQ5H9HKYEGCXA,Submitted,Sun Mar 22 14:41:48 PDT 2020,Sun Mar 22 14:42:08 PDT 2020,Wed Mar 25 14:42:08 PDT 2020,,,,20,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_772.jpg_bb0.jpg,"[{""height"":47,""label"":""1"",""left"":105,""top"":63,""width"":37}]",256,256,,No digits were accurately labelled
33Q5P9PUSPST29VV3D0IG744KRZCZ2,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:34 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:34 PDT 2020,,,3URFVVM166OSBN9OF6QKZXMV08ZZUB,A3CPXID0CCAPS0,Submitted,Sun Mar 22 14:38:34 PDT 2020,Sun Mar 22 14:38:43 PDT 2020,Wed Mar 25 14:38:43 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_365.jpg_bb9.jpg,"[{""height"":55,""label"":""2"",""left"":134,""top"":43,""width"":27},{""height"":46,""label"":""7"",""left"":160,""top"":51,""width"":20}]",256,256,x,
3L55D8AUFA3TXJLQ7RYZ20V2EXVCYB,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:34 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:34 PDT 2020,,,34J10VATJG4EO4DXYTITP1MG1ASIQT,AU46MHQWI9KI5,Submitted,Sun Mar 22 14:40:12 PDT 2020,Sun Mar 22 14:40:21 PDT 2020,Wed Mar 25 14:40:21 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/805.jpg_bb2.jpg,"[{""height"":33,""label"":""4"",""left"":119,""top"":69,""width"":31}]",256,256,x,
3LG268AV38CZXGTIPNC0KS28WMTREH,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:57 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:57 PDT 2020,,,3SNVL38CI5Y10YT2TE2AICCCPZGCKT,A82R2TQAXU796,Submitted,Sun Mar 22 14:38:34 PDT 2020,Sun Mar 22 14:39:01 PDT 2020,Wed Mar 25 14:39:01 PDT 2020,,,,27,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_507.jpg_bb14.jpg,"[{""height"":40,""label"":""2"",""left"":90,""top"":60,""width"":20},{""height"":43,""label"":""6"",""left"":112,""top"":56,""width"":32}]",256,256,x,
38DCH97KHH87WV0AQ9YRCI5V58NJQT,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:04 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:04 PDT 2020,,,39JEC7537V7FG9NESIGHKLNT5XMVCX,A2GFPSZPSYJP57,Submitted,Sun Mar 22 14:38:58 PDT 2020,Sun Mar 22 14:39:07 PDT 2020,Wed Mar 25 14:39:07 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_103.jpg_bb1.jpg,"[{""height"":47,""label"":""4"",""left"":111,""top"":57,""width"":40}]",256,256,x,
